stemmed_tokens
"['jacket', 'made', 'cotton', 'linen', 'blend', 'fabric', 'lapel', 'collar', 'long', 'sleev', 'button', 'cuff', 'patch', 'pocket', 'chest', 'side', 'pocket', 'hip', 'elast', 'hem', 'front', 'zip', 'closur']"
"['jacket', 'made', 'faux', 'shearl', 'fabric', 'rib', 'elast', 'collar', 'long', 'sleev', 'welt', 'pocket', 'hip', 'interior', 'pocket', 'rib', 'trim', 'front', 'zip', 'closur']"
"['crop', 'jacket', 'made', 'leather', 'treat', 'give', 'wrinkl', 'look', 'lapel', 'collar', 'long', 'sleev', 'welt', 'pocket', 'hip', 'interior', 'pocket', 'front', 'zip', 'closur', 'origin', 'special', 'collect']"
"['lapel', 'collar', 'jacket', 'long', 'sleev', 'front', 'pouch', 'pocket', 'front', 'zip', 'closur']"
"['technic', 'fabric', 'jacket', 'lightli', 'pad', 'interior', 'undergon', 'special', 'dye', 'wash', 'process', 'give', 'uniqu', 'look', 'reason', 'color', 'may', 'differ', 'slightli', 'seen', 'photo', 'collar', 'long', 'sleev', 'rib', 'elast', 'flap', 'pocket', 'hip', 'interior', 'pocket', 'rib', 'elast', 'hem', 'front', 'zip', 'closur', 'origin', 'special', 'collect']"
"['jacket', 'made', 'wool', 'blend', 'fabric', 'point', 'lapel', 'collar', 'long', 'sleev', 'button', 'cuff', 'welt', 'pocket', 'chest', 'flap', 'pocket', 'hip', 'interior', 'pocket', 'back', 'vent', 'front', 'doubl', 'breast', 'button', 'closur']"
"['regular', 'fit', 'blazer', 'made', 'wool', 'blend', 'fabric', 'notch', 'lapel', 'collar', 'long', 'sleev', 'button', 'cuff', 'welt', 'pocket', 'chest', 'doubl', 'welt', 'pocket', 'hip', 'interior', 'pocket', 'back', 'vent', 'front', 'button', 'closur', 'origin', 'special', 'collect']"
"['lapel', 'collar', 'jacket', 'long', 'sleev', 'elast', 'cuff', 'patch', 'pocket', 'hip', 'elast', 'hem', 'front', 'snap', 'button', 'closur']"
"['relax', 'fit', 'jacket', 'made', 'unwash', 'denim', 'give', 'rigid', 'appear', 'first', 'time', 'worn', 'soften', 'time', 'use', 'lapel', 'collar', 'long', 'sleev', 'button', 'cuff', 'welt', 'pocket', 'hip', 'front', 'zip', 'closur']"
"['full', 'cut', 'jacket', 'lapel', 'collar', 'long', 'sleev', 'front', 'button', 'closur']"
"['crop', 'overshirt', 'made', 'contrast', 'doubl', 'face', 'fabric', 'lapel', 'collar', 'long', 'sleev', 'button', 'cuff', 'chest', 'patch', 'pocket', 'adjust', 'hem', 'side', 'elast', 'front', 'button', 'closur', 'partial', 'hidden', 'flap']"
"['varsiti', 'jacket', 'stretchi', 'collar', 'contrast', 'hood', 'long', 'sleev', 'welt', 'pocket', 'hip', 'interior', 'pocket', 'embroid', 'appliqu', 'contrast', 'front', 'back', 'patch', 'rib', 'trim', 'front', 'snap', 'button', 'closur']"
"['crop', 'jacket', 'lapel', 'collar', 'long', 'sleev', 'front', 'util', 'pocket', 'zip', 'closur', 'wash', 'effect', 'elast', 'hem', 'adjust', 'hem', 'side', 'elast', 'front', 'zip', 'closur']"
"['boxi', 'fit', 'jacket', 'made', 'unwash', 'denim', 'fabric', 'give', 'rigid', 'appear', 'first', 'time', 'worn', 'soften', 'time', 'use', 'lapel', 'collar', 'long', 'sleev', 'button', 'cuff', 'front', 'patch', 'pocket', 'flap', 'allov', 'contrast', 'topstitch', 'detail', 'front', 'zip', 'closur', 'origin', 'special', 'collect']"
"['cotton', 'knit', 'cardigan', 'lapel', 'collar', 'long', 'sleev', 'flap', 'detail', 'chest', 'match', 'tonal', 'denim', 'trim', 'wash', 'effect', 'front', 'snap', 'button', 'closur', 'item', 'uniqu', 'look', 'due', 'special', 'wash', 'process', 'reason', 'color', 'may', 'differ', 'slightli', 'seen', 'photo']"
"['jacket', 'made', 'windproof', 'water', 'repel', 'technic', 'fabric', 'ergonom', 'design', 'allow', 'freedom', 'movement', 'high', 'collar', 'chin', 'protect', 'helmet', 'compat', 'hood', 'long', 'sleev', 'adjust', 'cuff', 'adhes', 'strap', 'interior', 'elast', 'cuff', 'thumbhol', 'underarm', 'zipper', 'ventil', 'front', 'pocket', 'waterproof', 'zipper', 'closur', 'lift', 'ticket', 'pocket', 'sleev', 'multifunct', 'interior', 'pocket', 'integr', 'recco', 'reflector', 'recco', 'reflector', 'small', 'transpond', 'without', 'batteri', 'let', 'found', 'profession', 'mountain', 'rescu', 'team', 'case', 'avalanch', 'interior', 'antisnow', 'skirt', 'silicon', 'band', 'improv', 'garment', 'fit', 'print', 'logo', 'detail', 'zara', 'athleticz']"
"['lightweight', 'jacket', 'made', 'technic', 'fabric', 'round', 'neck', 'long', 'sleev', 'welt', 'pocket', 'hip', 'interior', 'pocket', 'rib', 'trim', 'front', 'zip', 'closur']"
"['lapel', 'collar', 'jacket', 'long', 'sleev', 'button', 'cuff', 'chest', 'patch', 'pocket', 'welt', 'pocket', 'hip', 'front', 'button', 'closur']"
"['jacket', 'made', 'technic', 'fabric', 'pad', 'interior', 'high', 'collar', 'foldabl', 'interior', 'hood', 'long', 'sleev', 'interior', 'rib', 'cuff', 'front', 'pocket', 'hidden', 'zip', 'closur', 'interior', 'pocket', 'detail', 'adjust', 'hem', 'side', 'elast', 'front', 'zip', 'hidden', 'snap', 'button', 'flap']"
"['jacket', 'made', 'wax', 'finish', 'fabric', 'lightli', 'pad', 'interior', 'contrast', 'fabric', 'lapel', 'collar', 'long', 'sleev', 'patch', 'pocket', 'hip', 'interior', 'pocket', 'slightli', 'crop', 'length', 'front', 'hidden', 'zip', 'button', 'closur']"
"['varsiti', 'jacket', 'elast', 'collar', 'long', 'sleev', 'welt', 'pocket', 'hip', 'interior', 'pocket', 'embroid', 'appliqu', 'contrast', 'front', 'back', 'patch', 'rib', 'trim', 'front', 'snap', 'button', 'closur']"
"['quilt', 'jacket', 'made', 'technic', 'fabric', 'lapel', 'collar', 'long', 'sleev', 'welt', 'pocket', 'hip', 'rib', 'trim', 'front', 'zip', 'closur']"
"['jacket', 'made', 'technic', 'fabric', 'pad', 'interior', 'lapel', 'collar', 'long', 'sleev', 'elast', 'cuff', 'welt', 'pocket', 'hip', 'interior', 'pocket', 'adjust', 'drawstr', 'hem', 'front', 'snap', 'button', 'closur']"
"['slightli', 'crop', 'denim', 'jacket', 'lapel', 'collar', 'long', 'sleev', 'button', 'cuff', 'flap', 'patch', 'pocket', 'chest', 'side', 'hip', 'wash', 'effect', 'front', 'button', 'closur']"
"['boxi', 'fit', 'jacket', 'lapel', 'collar', 'long', 'sleev', 'button', 'cuff', 'patch', 'pocket', 'hip', 'wash', 'effectasymmetr', 'hem', 'side', 'vent', 'front', 'button', 'closur']"
"['jacket', 'made', 'faux', 'shearl', 'fabric', 'vnecklin', 'long', 'sleev', 'elast', 'cuff', 'line', 'interior', 'structur', 'mesh', 'fabric', 'welt', 'pocket', 'hip', 'adjust', 'hem', 'side', 'elast', 'front', 'snap', 'button', 'closur']"
"['jacket', 'lightli', 'pad', 'interior', 'corduroy', 'lapel', 'collar', 'long', 'sleev', 'patch', 'pocket', 'hip', 'front', 'button', 'closur']"
"['crop', 'overshirt', 'lapel', 'collar', 'long', 'sleev', 'button', 'cuff', 'front', 'patch', 'pocket', 'irregular', 'finish', 'seam', 'front', 'button', 'closur']"
"['vest', 'made', 'viscos', 'wool', 'blend', 'fabric', 'vnecklin', 'patch', 'pocket', 'hip', 'front', 'zip', 'closur']"
"['jacket', 'made', 'light', 'velvet', 'finish', 'fabric', 'high', 'collar', 'long', 'sleev', 'elast', 'cuff', 'patch', 'pocket', 'flap', 'chest', 'side', 'hip', 'allov', 'contrast', 'topstitch', 'detail', 'elast', 'hem', 'front', 'zip', 'hidden', 'snap', 'button', 'flap', 'origin', 'special', 'collect']"
"['crop', 'fit', 'jacket', 'pad', 'interior', 'lapel', 'collar', 'made', 'fleec', 'fabric', 'long', 'sleev', 'flap', 'pocket', 'hip', 'interior', 'pocket', 'adjust', 'drawstr', 'hem', 'front', 'front', 'zip', 'closur']"
"['jacket', 'made', 'technic', 'fabric', 'pad', 'interior', 'adjust', 'hood', 'collar', 'long', 'sleev', 'pocket', 'detail', 'welt', 'pocket', 'hip', 'interior', 'pocket', 'rib', 'trim', 'front', 'zip', 'closur']"
"['crop', 'jacket', 'made', 'denim', 'undergon', 'special', 'finish', 'make', 'piec', 'uniqu', 'reason', 'color', 'may', 'differ', 'slightli', 'seen', 'photo', 'lapel', 'collar', 'long', 'sleev', 'patch', 'pocket', 'hip', 'front', 'hidden', 'button', 'closur']"
"['jacket', 'made', 'technic', 'fabric', 'pad', 'interior', 'high', 'collar', 'long', 'sleev', 'elast', 'cuff', 'front', 'pocket', 'hidden', 'zip', 'closur', 'elast', 'hem', 'front', 'zip', 'closur']"
"['parka', 'made', 'technic', 'fabric', 'pad', 'interior', 'high', 'collar', 'remov', 'hood', 'long', 'sleev', 'interior', 'elast', 'cuff', 'welt', 'pocket', 'chest', 'flap', 'pocket', 'hip', 'interior', 'pocket', 'adjust', 'interior', 'waistband', 'drawstr', 'adjust', 'hem', 'side', 'elast', 'front', 'zip', 'hidden', 'snap', 'button', 'flap']"
"['straight', 'fit', 'jacket', 'made', 'wool', 'blend', 'fabric', 'notch', 'lapel', 'collar', 'long', 'sleev', 'button', 'cuff', 'welt', 'pocket', 'chest', 'flap', 'pocket', 'hip', 'interior', 'pocket', 'central', 'vent', 'back', 'hem', 'front', 'button', 'closur']"
"['cotton', 'knit', 'jacket', 'hood', 'collar', 'long', 'sleev', 'rib', 'trim', 'front', 'pouch', 'pocket', 'rib', 'trim', 'front', 'zip', 'closur']"
"['jacket', 'made', 'technic', 'fabric', 'brush', 'interior', 'high', 'collar', 'adjust', 'hood', 'long', 'sleev', 'cuff', 'adhes', 'strap', 'zip', 'pocket', 'chest', 'hip', 'front', 'zip', 'closur']"
"['straight', 'fit', 'blazer', 'notch', 'lapel', 'collar', 'long', 'sleev', 'button', 'cuff', 'welt', 'pocket', 'chest', 'flap', 'pocket', 'hip', 'interior', 'pocket', 'back', 'vent', 'front', 'button', 'closur']"
"['jacket', 'pad', 'interior', 'rib', 'elast', 'collar', 'long', 'sleev', 'flap', 'pocket', 'hip', 'interior', 'pocket', 'rib', 'trim', 'front', 'zip', 'closur']"
"['crop', 'jacket', 'made', 'technic', 'fabric', 'hood', 'high', 'collar', 'long', 'sleev', 'adjust', 'snap', 'button', 'cuff', 'front', 'patch', 'pocket', 'flap', 'hip', 'adjust', 'hem', 'side', 'elast', 'front', 'zip', 'hidden', 'snap', 'button', 'flap']"
"['jacket', 'made', 'technic', 'fabric', 'high', 'collar', 'adjust', 'drawstr', 'hood', 'long', 'sleev', 'rib', 'cuff', 'chest', 'welt', 'pocket', 'hip', 'patch', 'pocket', 'interior', 'pocket', 'adjust', 'hem', 'elast', 'side', 'front', 'zip', 'hidden', 'snap', 'button', 'flap']"
"['jacket', 'made', 'technic', 'fabric', 'lapel', 'collar', 'long', 'sleev', 'pocket', 'detail', 'welt', 'pocket', 'hip', 'interior', 'pocket', 'wash', 'effect', 'elastic', 'trim', 'front', 'zip', 'hidden', 'snap', 'button', 'flap']"
"['jacket', 'made', 'technic', 'fabric', 'high', 'collar', 'long', 'sleev', 'adjust', 'cuff', 'snap', 'button', 'strap', 'flap', 'patch', 'pocket', 'hip', 'adjust', 'drawstr', 'hem', 'wash', 'effect', 'front', 'zip', 'hidden', 'snap', 'button', 'flap']"
"['puffer', 'jacket', 'made', 'technic', 'fabric', 'fill', 'blend', 'feather', 'high', 'collar', 'hood', 'long', 'sleev', 'elast', 'cuff', 'zip', 'pocket', 'chest', 'welt', 'pocket', 'hip', 'interior', 'pocket', 'adjust', 'hem', 'side', 'elast', 'front', 'zip', 'closur']"
"['puffer', 'vest', 'made', 'technic', 'fabric', 'fill', 'blend', 'feather', 'sleeveless', 'design', 'high', 'collar', 'zip', 'pocket', 'hip', 'interior', 'pocket', 'adjust', 'hem', 'side', 'elast', 'front', 'snap', 'button', 'closur']"
"['jacket', 'made', 'technic', 'fabric', 'lightli', 'pad', 'interior', 'rib', 'elast', 'collar', 'long', 'sleev', 'zip', 'pocket', 'hip', 'elast', 'hem', 'front', 'zip', 'closur']"
"['puffer', 'vest', 'made', 'technic', 'fabric', 'fill', 'blend', 'feather', 'sleeveless', 'design', 'high', 'collar', 'front', 'zip', 'pocket', 'side', 'elast', 'hem', 'front', 'zip', 'closur', 'zara', 'athleticz']"
"['crop', 'jacket', 'high', 'collar', 'long', 'sleev', 'wash', 'effect', 'front', 'zip', 'closur', 'item', 'uniqu', 'look', 'due', 'special', 'wash', 'process', 'reason', 'color', 'may', 'differ', 'slightli', 'seen', 'photo']"
"['cardigan', 'made', 'wool', 'blend', 'fabric', 'vneck', 'long', 'sleev', 'welt', 'pocket', 'hip', 'front', 'button', 'closur']"
"['jacket', 'made', 'wool', 'blend', 'fabric', 'notch', 'lapel', 'collar', 'long', 'sleev', 'button', 'cuff', 'welt', 'pocket', 'hip', 'interior', 'pocket', 'central', 'vent', 'hem', 'front', 'button', 'closur']"
"['crop', 'jacket', 'lapel', 'collar', 'long', 'sleev', 'elast', 'cuff', 'front', 'util', 'pocket', 'zip', 'closur', 'wash', 'effect', 'elast', 'hem', 'front', 'zip', 'closur']"
"['jacket', 'lightli', 'pad', 'interior', 'made', 'silk', 'wool', 'blend', 'high', 'collar', 'long', 'sleev', 'elast', 'rib', 'cuff', 'welt', 'pocket', 'hip', 'interior', 'pocket', 'front', 'zip', 'closur', 'origin', 'special', 'collect']"
